Timestamp,data_with_anomaly,Rain,anomaly
3/20/2023 11:00,2.74,0.0,0
3/20/2023 12:00,2.74,0.0,0
3/20/2023 13:00,2.721666667,0.0,0
3/20/2023 14:00,2.835,0.0,0
3/20/2023 15:00,2.73,0.0,0
3/20/2023 16:00,2.85,0.0,0
3/20/2023 17:00,2.705,0.0,0
3/20/2023 18:00,2.646666667,0.0,0
3/20/2023 19:00,2.748333333,0.0,0
3/20/2023 20:00,2.948333333,0.0,0
3/20/2023 21:00,3.04,0.0,0
3/20/2023 22:00,2.89,0.0,0
3/20/2023 23:00,2.926666667,0.0,0
3/21/2023 0:00,2.614,0.0,0
3/21/2023 1:00,2.606666667,0.0,0
3/21/2023 2:00,2.376666667,0.0,0
3/21/2023 3:00,2.363333333,0.0,0
3/21/2023 4:00,2.376,0.0,0
3/21/2023 5:00,2.335,0.0,0
3/21/2023 6:00,2.46,0.0,0
3/21/2023 7:00,2.762,0.0,0
3/21/2023 8:00,2.732857143,0.0,0
3/21/2023 9:00,2.5775,0.0,0
3/21/2023 10:00,2.623333333,0.0,0
3/21/2023 11:00,2.638,0.0,0
3/21/2023 12:00,2.666666667,0.0,0
3/21/2023 13:00,2.843333333,0.0,0
3/21/2023 14:00,2.76,0.0,0
3/21/2023 15:00,2.72,0.0,0
3/21/2023 16:00,2.6575,0.0,0
3/21/2023 17:00,2.688333333,0.0,0
3/21/2023 18:00,2.801666667,0.0,0
3/21/2023 19:00,2.916666667,0.0,0
3/21/2023 20:00,2.948333333,0.0,0
3/21/2023 21:00,3.135,0.0,0
3/21/2023 22:00,2.96,0.0,0
3/21/2023 23:00,2.793333333,0.0,0
3/22/2023 0:00,2.595,0.0,0
3/22/2023 1:00,2.698333333,0.0,0
3/22/2023 2:00,2.355,0.0,0
3/22/2023 3:00,2.31,0.0,0
3/22/2023 4:00,2.23,0.0,0
3/22/2023 5:00,2.19,0.0,0
3/22/2023 6:00,2.408333333,0.0,0
3/22/2023 7:00,2.823333333,0.0,0
3/22/2023 8:00,2.76,0.0,0
3/22/2023 9:00,2.588,0.0,0
3/22/2023 10:00,2.95,0.0,0
3/22/2023 11:00,2.751666667,0.0,0
3/22/2023 12:00,2.791666667,0.0,0
3/22/2023 13:00,3.085,0.0,0
3/22/2023 14:00,3.02,0.0,0
3/22/2023 15:00,2.813333333,0.0,0
3/22/2023 16:00,3.21,0.0,0
3/22/2023 17:00,2.75,0.0,0
3/22/2023 18:00,2.71,0.0,0
3/22/2023 19:00,2.825,0.0,0
3/22/2023 20:00,3.031666667,0.0,0
3/22/2023 21:00,3.115,0.0,0
3/22/2023 22:00,2.875,0.0,0
3/22/2023 23:00,2.761666667,0.0,0
3/23/2023 0:00,2.543333333,0.0,0
3/23/2023 1:00,2.44,0.0,0
3/23/2023 2:00,2.416,0.0,0
3/23/2023 3:00,2.24,0.0,0
3/23/2023 4:00,2.24,0.0,0
3/23/2023 5:00,2.226,0.0,0
3/23/2023 6:00,2.48,0.0,0
3/23/2023 7:00,2.856666667,0.0,0
3/23/2023 8:00,2.885,0.0,0
3/23/2023 9:00,2.718333333,0.0,0
3/23/2023 10:00,2.761666667,0.0,0
3/23/2023 11:00,2.8475,0.0,0
3/23/2023 12:00,2.688333333,0.0,0
3/23/2023 13:00,2.918333333,0.0,0
3/23/2023 14:00,2.801666667,0.0,0
3/23/2023 15:00,2.925,0.0,0
3/23/2023 16:00,3.174,0.0,0
3/23/2023 17:00,2.606666667,0.0,0
3/23/2023 18:00,2.655,0.0,0
3/23/2023 19:00,2.94,0.0,0
3/23/2023 20:00,2.811666667,0.0,0
3/23/2023 21:00,3.062,0.0,0
3/23/2023 22:00,2.98,0.0,0
3/23/2023 23:00,2.69,0.0,0
